1626	235	136	133
1628	234	136	133
1629	235	135	131
1626	231	136	137
1627	233	138	134
1622	233	141	138
1625	232	140	135
1623	234	138	134
1628	232	137	134
1626	232	132	138
1624	232	142	135
1625	232	138	138
1623	231	140	139
1622	229	140	140
1627	231	139	138
1624	234	136	136
1630	236	135	132
1626	235	131	135
1626	232	138	137
1621	234	140	137
1624	236	133	130
1626	236	136	129
1625	234	131	134
1622	232	136	140
1620	234	134	137
1619	231	133	138
1619	234	137	138
1615	230	135	147
1608	232	138	141
1602	229	136	148
1602	229	132	143
1591	225	140	150
1580	238	142	139
1570	236	143	143
1556	231	140	152
1512	210	167	169
1501	210	163	174
1496	206	150	176
1479	209	170	172
1444	218	191	170
1405	246	153	148
1528	206	136	141
1521	207	148	139
1521	208	148	135
1520	206	148	136
1518	213	152	131
1519	210	148	135
1515	208	151	137
1516	213	148	133
1518	209	144	136
1513	209	148	135
1512	208	149	136
1516	211	145	134
1516	206	144	138
1517	208	145	135
1516	209	145	136
1512	210	149	136
1513	208	146	136
1513	210	149	133
1513	208	150	136
1512	210	149	136
1517	208	145	137
1518	207	142	137
1518	207	142	137
1519	208	142	134
1520	208	141	136
1512	207	151	137
1517	208	144	135
1514	206	148	137
1512	208	148	137
1514	210	149	135
1514	209	147	135
1513	210	149	136
1509	210	152	135
1513	208	148	136
1510	208	151	137
1515	209	146	137
1515	206	147	138
1515	209	146	135
1511	208	150	137
1513	208	149	135
1514	210	147	135
1514	209	147	136
1511	208	150	137
1516	205	145	141
1517	206	144	137
1520	207	141	137
1519	207	144	137
1515	208	147	135
1517	208	143	136
1516	208	145	137
1519	206	143	139
1515	210	148	132
1516	208	144	136
1518	209	144	135
1515	206	144	136
1518	209	142	138
1516	208	145	136
1515	208	146	137
1517	207	142	137
