190	189	60	112
190	194	63	113
189	197	66	114
189	198	68	113
187	201	73	115
179	211	84	107
180	221	86	104
179	236	88	86
171	229	104	93
174	231	101	90
165	218	114	103
167	219	118	103
170	222	118	100
167	222	122	101
162	228	128	99
166	224	126	103
163	229	132	97
161	226	134	100
163	232	135	95
151	223	154	107
161	227	144	101
161	220	146	111
170	225	129	104
169	235	133	94
168	243	137	92
176	236	133	99
177	235	135	100
181	239	135	99
184	247	133	94
178	242	135	101
187	245	131	97
194	247	126	98
192	246	129	96
195	245	128	99
186	240	137	103
190	239	130	108
198	239	115	109
198	241	118	107
193	240	123	112
193	244	128	108
203	243	114	111
203	241	114	111
200	244	122	114
190	238	134	120
194	246	138	113
196	243	137	117
195	234	137	124
190	223	145	135
185	227	160	133
185	226	161	132
184	239	166	116
180	240	174	116
181	236	181	121
180	229	182	132
179	233	192	133
171	225	203	135
148	221	234	147
119	210	270	156
98	236	297	138
91	233	315	134
103	263	305	104
99	263	315	102
114	254	307	116
103	263	317	111
96	254	340	117
104	245	331	124
140	239	312	132
111	256	343	111
124	264	338	106
123	252	347	115
110	261	372	110
121	240	367	130
144	231	358	134
157	250	347	118
145	238	379	133
157	251	366	121
149	264	390	105
149	247	419	124
159	257	411	119
175	232	402	136
189	233	395	142
198	257	401	116
211	246	393	125
208	257	405	115
196	262	428	113
178	250	449	125
178	263	455	116
177	278	460	93
186	261	461	113
181	260	462	114
176	253	470	120
