941	1553	177	203
947	1560	170	200
958	1560	169	195
963	1562	172	194
968	1556	177	203
981	1558	166	191
990	1557	168	185
1001	1556	163	186
1009	1552	158	186
1012	1550	158	193
1019	1548	156	195
1027	1554	152	182
1039	1549	146	188
1045	1551	143	182
1053	1554	141	177
1057	1554	145	177
1065	1549	147	183
1069	1543	152	191
1074	1546	162	192
1078	1542	167	196
1082	1547	172	193
1085	1553	174	183
1091	1554	177	187
1100	1553	179	187
1108	1545	192	193
1119	1541	182	199
1129	1534	188	205
1135	1536	193	207
1143	1541	205	199
1146	1530	221	206
1155	1529	218	211
1163	1526	216	214
1175	1527	213	217
1186	1528	209	214
1201	1523	216	218
1218	1522	196	218
1233	1518	199	224
1242	1523	202	217
1253	1515	204	220
1259	1509	202	231
1271	1515	195	226
1282	1510	195	217
1293	1512	188	216
1303	1509	195	229
1320	1500	193	233
1330	1498	196	231
1347	1502	193	226
1352	1508	207	219
1363	1507	209	215
1372	1502	202	219
1385	1506	194	219
1393	1500	188	220
1400	1498	190	221
1410	1496	189	228
1426	1485	184	232
1433	1486	185	232
1438	1486	209	233
1450	1484	202	236
1455	1486	217	230
1464	1481	202	233
1472	1481	198	229
1480	1475	205	237
1489	1477	218	236
1502	1475	204	234
1515	1472	208	229
1527	1467	199	240
1536	1464	207	245
1538	1464	208	241
1544	1469	218	230
1553	1468	208	229
1566	1465	204	227
1577	1463	220	236
1584	1462	233	229
1600	1456	222	240
1616	1453	232	233
1634	1455	229	230
1645	1458	242	214
1649	1453	255	230
1671	1449	240	229
1683	1455	241	220
1698	1452	250	216
1707	1452	242	216
1722	1452	233	221
1742	1439	231	234
1759	1435	218	230
1770	1437	210	232
1787	1439	213	218
1791	1436	213	220
1804	1434	208	221
1809	1428	205	234
1824	1435	196	222
1833	1434	187	217
1842	1437	191	214
1850	1424	188	236
1870	1427	180	229
1876	1428	179	225
1887	1419	177	230
1889	1422	186	232
1895	1417	185	241
1900	1415	174	248
