432	280	44	57
428	276	43	63
431	275	37	62
426	277	44	60
422	277	37	60
417	277	45	59
413	278	42	59
413	277	45	59
409	276	37	59
402	277	50	59
404	276	46	59
402	275	36	62
394	273	49	65
403	275	50	62
401	274	39	60
396	275	44	63
394	275	36	63
392	274	36	67
391	275	48	67
389	274	45	63
380	273	42	65
372	271	57	68
385	272	47	68
389	273	51	66
382	272	51	66
386	269	56	70
386	268	49	72
391	269	41	70
385	269	47	69
393	268	41	69
384	266	39	70
386	267	34	70
385	266	38	73
384	267	37	72
387	270	36	69
390	267	38	72
383	272	34	66
383	267	31	72
378	269	34	71
366	268	45	75
359	268	63	73
354	272	83	76
347	274	79	78
345	266	87	84
346	273	74	77
346	270	72	82
348	273	76	76
350	275	71	75
347	269	71	82
343	276	74	75
345	269	73	81
346	271	72	79
343	272	74	79
343	265	72	85
342	269	71	81
343	271	69	79
339	277	76	76
339	272	68	79
338	275	72	78
337	276	70	77
339	272	72	80
338	276	73	77
335	275	77	78
333	273	66	80
333	278	72	75
333	279	69	75
333	278	78	77
332	276	63	81
330	275	68	80
330	277	70	78
326	278	75	79
326	278	73	80
328	278	73	80
333	277	72	83
324	275	79	84
325	274	79	84
323	275	80	84
318	279	72	79
317	274	62	86
317	273	57	91
317	270	69	96
315	274	69	93
311	275	71	89
306	277	68	87
301	276	70	91
303	274	80	98
303	276	71	91
302	275	69	92
300	280	76	88
295	281	64	89
290	284	74	86
286	280	67	89
284	276	74	94
286	277	70	94
286	275	69	97
278	278	78	97
273	277	81	94
265	272	70	103
265	275	70	102
262	275	72	100
266	276	66	99
