358	144	40	97
356	147	42	93
345	154	50	87
340	153	56	89
348	173	49	74
341	166	55	77
324	145	69	100
323	142	69	107
318	154	68	102
329	169	58	91
300	177	82	81
293	183	86	79
293	186	82	77
294	185	77	80
286	175	79	92
284	170	81	101
294	173	68	115
297	179	61	110
301	201	56	95
312	215	44	79
312	218	40	73
299	206	52	85
286	196	58	104
283	209	55	99
285	228	52	79
285	229	51	74
268	219	62	94
253	218	74	101
265	244	61	81
259	252	66	77
247	253	70	71
236	253	77	73
220	235	92	91
220	228	88	100
208	223	94	105
210	223	78	105
215	234	70	99
224	238	57	95
206	247	68	87
204	245	72	89
178	255	88	128
175	226	81	165
175	230	79	159
175	227	77	161
171	231	74	156
170	253	72	141
158	236	79	150
154	237	83	152
145	239	84	149
138	231	86	150
132	255	88	134
114	236	106	149
100	240	111	141
110	262	99	116
131	277	88	108
139	279	96	102
134	280	128	97
127	284	146	95
146	288	127	92
159	285	119	97
95	266	99	79
171	287	115	96
176	272	134	106
181	271	135	108
176	273	140	106
193	274	134	105
214	286	129	93
235	304	119	75
258	301	114	80
266	303	118	78
126	307	84	98
142	309	64	89
137	314	57	96
310	295	99	80
313	300	112	76
91	291	122	107
322	294	110	89
104	300	108	98
113	299	93	100
124	304	84	93
139	296	75	109
142	293	80	110
170	294	56	106
174	300	56	100
163	306	67	97
164	302	69	102
185	312	51	97
194	311	41	96
201	302	38	101
206	296	39	111
224	299	36	110
238	311	37	98
248	320	43	90
248	319	42	94
247	312	42	97
247	288	54	124
243	290	54	121
248	286	56	124
251	265	62	131
251	241	56	147
253	248	49	138
