624	36	120	111
623	35	121	111
623	34	120	108
623	34	119	107
624	34	118	105
623	34	118	105
625	33	117	103
622	34	117	102
623	33	118	102
623	33	118	105
621	32	120	103
623	32	119	103
621	32	122	111
625	33	119	115
626	34	118	114
626	35	119	115
624	35	118	117
620	36	117	116
617	37	118	119
615	38	116	119
613	39	112	122
611	41	111	124
607	42	112	123
601	44	113	122
596	48	111	123
592	54	110	121
581	64	113	121
570	69	118	120
550	74	127	126
530	79	138	183
529	90	127	150
524	92	123	130
510	99	127	129
508	112	123	125
497	117	128	131
488	128	126	137
476	141	124	142
462	157	131	144
444	170	137	149
438	188	129	147
426	204	128	146
405	219	139	153
396	236	135	154
380	251	139	160
355	274	149	161
338	302	150	151
329	310	148	149
332	308	142	151
345	311	146	154
366	321	157	150
409	323	163	151
466	320	159	148
531	323	142	142
575	325	154	144
606	329	161	144
666	331	155	141
710	335	153	142
767	343	140	141
806	345	161	145
846	350	160	148
900	355	156	152
955	363	143	148
969	372	183	148
1051	391	152	135
1121	396	140	152
1182	423	150	133
1218	444	168	108
1287	448	152	138
1340	477	167	143
1388	477	141	148
1401	477	143	153
1408	481	144	155
1410	483	140	157
1405	485	138	156
1395	486	137	154
1375	485	146	153
1353	484	155	148
1324	488	178	141
1290	476	201	146
1282	464	136	145
1233	454	151	142
1214	430	142	145
1206	446	149	155
1206	463	143	144
1199	475	148	143
1192	490	150	149
1189	499	151	140
1168	502	152	139
1146	493	156	144
1132	482	156	145
1118	473	155	138
1096	462	158	155
1086	458	146	148
1090	456	144	145
1099	464	154	148
1109	471	155	145
1114	476	154	149
1098	482	168	158
1104	494	157	149
1105	501	158	142
