93	113	34	109
95	111	32	102
97	106	32	104
102	108	33	100
103	105	32	103
101	104	35	99
105	103	35	97
106	108	32	98
100	109	36	99
104	114	34	98
109	113	33	101
117	118	34	98
122	119	35	92
126	99	33	95
132	87	31	103
135	86	31	97
129	85	34	99
121	81	30	98
121	83	30	96
118	90	30	95
110	105	32	92
103	112	28	88
93	113	30	86
97	118	31	87
95	112	33	88
93	108	35	82
94	104	33	82
94	103	34	78
93	92	35	83
97	92	33	87
101	99	32	90
103	108	34	88
108	112	31	90
117	118	30	86
118	117	29	86
116	108	28	85
117	99	31	85
113	91	30	83
107	86	28	82
105	80	28	85
101	82	29	82
101	88	29	82
97	101	30	84
87	122	31	79
82	132	31	76
83	129	30	81
84	118	29	83
87	105	28	83
88	99	29	82
93	91	27	84
93	90	28	81
97	85	27	83
100	86	28	82
100	94	30	81
104	104	29	84
108	120	30	79
111	116	29	78
116	115	29	78
121	111	29	76
118	103	30	77
112	96	30	75
105	87	29	77
105	83	28	79
103	82	27	79
96	86	29	80
89	97	30	77
80	108	27	75
80	117	25	73
79	117	25	75
76	112	26	76
75	106	26	76
79	105	26	73
89	100	26	73
92	93	28	75
95	90	27	75
100	90	27	71
106	92	25	70
111	101	25	70
125	114	23	71
132	117	24	74
146	113	23	76
154	104	24	75
163	102	23	72
161	104	22	73
149	101	23	71
143	96	24	72
135	85	25	75
129	85	24	78
121	96	23	76
114	109	23	75
108	123	22	73
111	130	22	73
116	139	22	73
117	138	22	72
116	129	23	74
115	119	23	75
115	117	23	72
114	114	23	73
115	109	23	75
120	108	23	71
121	107	24	73
121	111	23	73
131	123	22	69
135	124	22	73
136	131	22	74
139	120	23	73
146	104	23	70
151	94	22	69
151	95	22	66
146	89	22	65
144	79	21	69
140	83	22	71
133	94	22	72
116	98	24	72
112	101	23	69
109	101	21	71
94	101	21	67
87	93	22	65
88	83	24	66
95	77	22	65
99	74	22	66
107	80	22	66
114	90	22	68
119	110	23	65
123	123	20	68
127	127	20	65
128	120	21	65
137	114	21	65
138	110	22	65
133	106	22	64
127	103	21	68
116	107	22	68
108	113	21	68
86	126	22	68
76	136	23	69
72	126	24	71
68	114	23	71
69	111	23	69
80	102	22	71
88	100	21	67
99	102	20	67
109	107	21	65
112	117	21	65
122	127	21	65
134	147	22	65
130	139	21	67
134	116	22	67
139	109	21	64
133	104	22	64
130	105	20	61
126	108	20	61
120	114	21	59
113	122	20	62
99	130	20	60
100	134	20	62
102	131	20	60
105	129	21	59
113	122	20	62
122	115	20	60
126	110	20	60
128	108	21	61
129	110	20	59
128	118	21	59
126	125	20	59
130	131	21	60
131	130	20	58
132	124	19	58
138	116	20	57
136	111	20	56
130	108	21	56
127	103	20	57
121	103	21	58
118	109	21	55
109	119	20	57
100	135	20	55
95	140	21	55
94	130	19	54
93	120	18	57
93	118	19	55
96	110	19	59
95	109	17	56
96	115	17	55
100	120	19	55
106	125	19	56
107	124	20	57
110	120	20	57
115	107	20	57
117	97	19	59
111	97	19	57
105	100	19	55
103	100	19	55
95	103	19	55
81	115	19	54
60	121	19	58
53	133	20	57
52	131	20	55
51	118	18	57
56	115	20	59
64	108	20	61
72	106	19	59
76	107	20	59
83	111	18	58
91	115	19	58
101	115	20	58
113	118	19	58
120	106	19	58
132	93	19	58
134	90	19	57
133	86	19	54
133	81	21	57
132	83	18	55
126	91	17	54
115	103	17	53
107	107	18	55
109	113	17	54
108	102	18	56
108	96	18	54
111	90	19	56
112	91	19	54
112	91	19	53
113	96	20	53
116	97	19	56
120	104	19	57
126	111	17	55
131	110	18	56
141	96	19	56
152	86	18	57
151	78	18	60
149	69	18	63
143	73	18	60
139	78	19	58
130	96	19	56
116	107	18	53
114	112	18	54
108	103	17	56
104	97	16	54
104	93	17	56
110	89	18	54
118	85	17	55
122	91	17	56
132	107	17	52
140	119	16	52
147	124	15	52
150	127	16	52
157	113	16	53
161	102	16	53
157	94	15	54
153	94	16	52
151	97	15	53
144	106	15	49
136	112	15	51
121	121	16	51
117	117	16	50
111	111	16	51
103	99	16	50
102	92	17	53
105	85	16	54
110	84	17	54
116	94	16	52
120	99	16	51
127	113	14	48
133	111	15	51
142	105	15	50
147	91	15	50
148	83	15	49
145	80	14	49
141	82	15	48
136	87	15	50
128	99	15	48
121	107	15	48
109	104	16	53
110	106	16	52
101	102	16	49
94	95	16	51
93	95	15	47
96	89	15	48
102	90	15	46
105	91	15	48
115	102	14	48
121	108	13	47
124	104	16	48
133	101	15	48
136	95	16	48
144	81	16	50
146	77	16	50
143	75	16	49
139	81	17	49
134	92	18	46
132	98	17	46
121	115	16	43
105	127	17	48
100	126	19	46
94	115	17	47
91	113	17	46
92	113	17	43
96	105	17	47
102	100	17	49
110	102	19	50
118	100	19	55
124	98	19	54
126	105	19	48
132	104	17	46
137	88	17	48
139	80	16	43
135	71	17	46
