561	311	22	51
559	310	19	55
553	310	23	57
549	310	25	57
541	310	29	60
534	314	33	56
532	314	31	58
530	314	27	58
528	315	25	57
527	316	23	53
522	316	22	54
515	317	27	52
514	317	27	54
508	316	27	54
506	315	21	56
505	314	20	59
503	314	19	59
497	314	22	59
496	315	23	57
491	317	23	55
485	318	25	54
483	318	25	54
480	317	23	55
478	318	21	56
478	318	19	55
474	317	20	57
471	319	20	54
470	318	19	56
467	318	22	58
401	336	28	53
453	316	31	58
452	313	27	60
452	316	23	54
451	315	22	55
449	316	24	52
420	339	27	53
442	317	26	47
423	341	32	49
466	279	30	54
432	339	31	54
438	342	27	51
475	272	28	59
477	270	30	61
423	318	25	54
420	321	27	49
419	321	26	47
414	320	25	48
411	320	25	49
409	323	26	48
471	341	24	51
473	342	28	50
399	324	24	54
397	325	21	53
393	325	23	55
391	325	23	58
384	326	27	58
378	327	29	57
375	329	30	55
372	329	30	55
370	332	27	52
368	331	27	55
364	330	23	55
358	331	26	54
355	331	27	53
350	331	30	54
344	331	33	56
343	331	33	55
342	330	23	56
340	331	20	53
338	329	19	56
335	330	21	52
331	329	20	54
328	329	24	55
324	331	24	54
319	332	22	52
317	333	22	51
313	332	20	52
311	331	19	54
310	330	20	55
305	329	22	56
301	330	23	55
300	330	23	55
296	330	24	54
289	328	28	57
289	327	26	57
286	327	25	56
285	326	21	55
284	324	21	58
280	325	22	54
277	326	23	52
277	326	20	48
270	326	24	54
269	326	24	53
266	327	25	53
261	328	27	51
257	329	29	53
256	329	27	53
253	328	24	55
250	328	24	54
249	328	23	54
244	329	23	51
240	329	24	52
236	329	25	52
232	328	25	52
229	327	23	55
228	327	22	55
224	326	21	56
220	326	24	56
216	327	26	55
214	329	25	51
209	328	26	53
208	327	24	55
204	328	23	53
201	328	22	53
199	327	22	55
195	327	22	55
189	326	24	56
186	326	26	55
185	328	24	52
181	327	24	52
180	326	23	51
175	325	25	54
173	324	22	54
171	325	22	55
166	325	24	54
160	324	28	55
158	326	29	53
154	325	27	55
151	325	26	55
149	324	25	55
148	320	22	59
145	320	21	62
143	320	21	62
138	323	26	58
133	325	27	55
132	324	24	56
127	323	22	53
124	323	21	49
123	322	19	47
119	323	21	54
114	323	24	54
110	321	27	59
108	320	26	60
106	322	21	57
105	324	21	55
101	323	21	55
98	323	23	56
97	324	22	55
94	325	22	54
88	324	25	56
86	323	25	57
82	323	24	54
79	322	24	54
78	322	23	53
75	321	23	50
73	321	22	52
73	322	21	52
69	319	24	54
67	320	23	52
65	322	25	50
63	321	24	51
61	320	25	52
60	321	24	52
57	322	23	51
54	320	21	53
53	319	22	53
50	318	22	52
47	318	25	53
44	316	27	55
43	316	25	53
43	317	25	53
41	316	24	53
41	316	23	53
38	317	25	50
37	318	26	48
33	319	29	46
28	319	36	47
27	320	35	46
35	320	36	48
31	319	39	50
27	319	46	52
27	320	39	48
27	320	37	49
28	320	35	49
28	320	36	50
28	319	34	49
29	320	35	48
27	320	37	49
28	320	37	49
27	320	37	49
27	321	37	49
26	320	36	51
26	320	36	49
27	320	35	49
26	319	35	50
25	320	36	51
23	320	38	50
26	319	45	51
27	320	35	47
26	319	37	49
25	318	38	51
26	319	36	52
26	318	37	52
24	318	40	50
25	318	37	53
23	317	39	53
24	316	38	54
26	315	36	55
25	316	36	53
27	316	34	53
29	316	32	53
26	316	34	53
30	315	30	54
29	315	31	55
29	316	31	55
29	316	30	54
27	316	33	54
30	315	30	55
33	316	28	53
30	316	31	54
32	315	28	53
31	314	28	57
33	314	27	55
32	314	28	56
31	314	29	57
32	313	28	57
33	314	27	56
31	314	29	56
31	313	29	58
32	313	28	58
33	314	27	56
33	313	26	57
35	313	24	57
35	314	24	55
34	315	25	54
33	314	25	55
34	315	24	54
33	315	26	55
35	314	24	56
35	315	24	54
35	315	24	53
35	313	25	56
35	314	24	55
36	314	23	54
36	314	24	55
35	314	24	55
36	315	23	53
36	314	23	56
35	314	24	55
34	314	25	55
36	314	24	55
36	313	23	56
37	314	23	56
36	315	24	54
35	314	25	54
34	315	26	52
33	314	27	50
34	315	26	49
35	314	26	49
36	314	24	49
35	313	26	50
35	314	25	49
36	313	24	51
35	313	25	50
35	312	25	52
34	313	26	50
35	313	25	49
35	312	23	49
36	312	23	49
35	312	24	50
35	312	24	50
34	312	25	50
36	311	23	52
36	312	22	51
35	312	25	52
36	311	24	55
35	312	26	57
34	311	26	58
35	312	27	58
34	313	27	57
33	314	28	53
32	315	28	56
33	317	27	51
32	319	27	53
33	320	28	56
31	320	30	56
30	321	30	53
25	322	34	55
26	322	34	56
26	322	34	57
28	323	32	58
29	323	30	56
29	324	30	55
30	324	28	54
30	325	28	49
30	325	29	45
30	325	28	46
29	325	29	49
28	324	29	50
28	324	29	49
21	324	36	52
23	323	34	50
22	323	34	53
23	322	33	53
23	321	32	53
23	320	30	51
23	319	28	50
23	317	26	48
22	314	22	47
22	313	22	47
20	311	24	55
18	311	25	59
19	310	24	60
17	310	25	60
16	311	25	58
15	311	26	58
14	311	27	58
13	311	28	58
10	311	30	56
9	311	31	56
7	312	33	57
6	312	33	59
5	313	34	57
4	314	35	55
4	314	36	54
4	314	34	54
4	314	33	55
4	315	35	53
4	315	34	56
3	315	36	57
3	314	35	57
3	314	34	57
4	314	33	58
3	314	34	57
2	314	35	57
3	314	33	57
2	313	33	59
3	313	31	58
2	314	32	57
3	313	31	58
1	315	32	57
3	313	29	59
2	313	29	60
1	312	27	60
0	314	32	59
0	312	28	59
0	311	25	61
