347	58	103	251
344	65	96	239
344	58	99	244
337	62	99	241
324	64	114	240
330	63	93	239
325	61	98	243
324	64	86	236
313	66	94	240
307	79	94	228
299	74	104	228
278	76	112	221
281	85	109	219
277	86	109	215
274	81	108	216
285	78	93	218
281	80	96	221
256	83	121	224
245	77	131	225
233	81	142	223
238	81	136	225
242	86	135	220
256	74	123	223
244	80	139	229
226	87	166	226
225	84	164	229
255	85	149	231
267	78	149	235
286	68	138	238
277	71	151	238
249	58	196	250
283	58	158	251
276	64	155	234
281	57	147	243
279	55	141	245
273	68	144	234
277	66	132	236
272	74	133	226
270	84	140	216
268	90	146	211
275	94	154	201
277	97	157	207
270	92	173	201
269	89	178	202
283	85	165	207
313	80	145	213
324	85	118	214
321	73	121	219
322	75	123	223
327	75	104	220
332	74	95	225
330	79	102	217
332	74	104	225
328	69	113	225
330	69	113	228
323	72	126	225
344	70	105	221
353	72	97	218
365	74	89	219
361	68	103	225
358	67	110	224
354	76	122	225
360	61	112	221
361	67	112	229
351	48	108	241
343	54	111	237
331	48	106	244
318	45	108	249
309	53	109	244
305	49	103	244
294	46	110	243
278	43	127	246
281	50	117	238
284	63	116	239
287	59	117	234
289	70	99	221
291	66	96	221
289	66	94	225
284	75	89	221
275	74	102	214
272	73	105	220
275	66	107	224
277	62	114	230
278	67	114	232
293	67	101	224
298	64	105	227
303	47	116	234
304	59	124	233
310	70	134	222
304	79	142	212
305	83	146	217
296	74	155	229
296	83	164	222
298	87	174	211
288	96	190	210
287	95	195	201
308	100	164	212
311	99	157	214
287	93	173	203
285	91	177	215
268	89	199	205
274	91	181	207
273	79	166	215
277	78	147	213
272	72	135	213
266	75	124	215
264	63	116	217
262	65	120	226
259	56	110	228
265	57	101	238
259	59	109	232
261	62	104	224
268	64	90	227
256	69	106	216
257	63	99	218
261	69	97	214
264	69	95	212
264	68	98	215
260	72	113	213
265	68	111	212
298	61	90	222
300	54	81	226
314	55	79	227
308	55	89	230
313	49	92	226
313	40	96	235
309	56	107	236
321	57	95	232
321	67	93	226
320	62	96	217
310	74	105	220
312	73	101	224
323	71	88	220
316	72	98	227
306	63	107	237
297	61	120	235
298	40	117	255
301	40	116	250
296	44	108	243
292	45	112	250
290	46	103	247
281	48	118	247
284	48	111	246
282	54	108	236
283	59	109	229
286	50	101	231
283	48	110	243
286	36	105	248
288	31	99	247
280	36	109	254
285	41	99	241
284	43	100	237
292	48	94	230
291	59	96	226
292	58	93	224
296	61	90	218
297	62	94	213
302	65	94	211
306	68	93	202
305	65	95	203
308	61	90	205
311	50	82	218
310	36	95	235
314	30	93	238
315	32	85	234
317	31	91	233
330	42	83	223
329	41	85	218
333	48	94	215
334	52	95	212
