32	60	68	78
38	64	67	77
41	64	69	84
48	71	73	82
60	75	66	81
69	76	63	80
80	80	63	79
88	84	63	79
96	89	65	78
106	90	65	85
118	93	62	86
126	92	61	86
133	91	59	84
138	90	58	83
144	86	58	86
147	82	56	89
154	81	57	80
161	77	56	78
170	74	56	80
184	71	55	79
201	70	54	74
219	71	54	78
233	71	57	80
250	70	56	78
265	70	55	77
280	73	53	74
290	71	56	77
300	70	53	74
301	69	55	71
301	67	52	73
293	68	57	75
282	67	54	75
269	67	56	79
254	64	62	79
239	63	60	78
224	65	62	80
209	64	64	86
195	65	62	88
183	68	62	87
174	73	59	80
165	90	59	85
156	90	60	77
147	92	59	71
138	95	64	67
136	91	58	71
133	89	57	81
129	87	57	87
126	89	57	78
123	89	58	76
115	89	65	73
113	91	68	71
115	94	69	68
123	91	69	75
134	88	68	76
159	85	60	79
177	78	59	85
194	76	62	80
218	78	54	72
235	80	56	73
249	78	58	76
264	80	57	74
279	77	56	77
294	73	54	77
303	69	57	80
310	66	58	79
314	64	58	77
316	62	59	80
312	62	60	80
302	62	62	85
285	64	67	93
268	68	67	95
248	71	70	96
228	75	70	95
206	77	71	91
184	80	67	82
154	84	79	89
136	77	79	97
108	75	88	98
86	69	95	102
67	63	96	99
52	61	95	97
30	60	99	93
5	71	109	89
3	79	88	79
-3	81	70	79
0	81	57	76
1	80	57	76
4	79	55	78
2	79	62	76
6	83	70	63
13	83	76	58
21	82	67	58
25	84	65	55
31	79	60	72
31	75	70	80
33	66	73	90
39	75	84	85
51	76	72	79
65	79	63	65
73	90	67	75
75	93	84	92
103	90	72	100
119	89	74	101
136	95	75	94
159	94	71	95
185	99	77	95
206	102	74	90
230	104	69	94
257	107	65	94
279	106	69	91
301	107	64	91
322	105	64	85
338	104	66	83
351	102	66	81
358	97	65	82
360	92	66	86
358	84	73	97
349	77	77	105
337	73	82	102
321	68	88	106
310	63	82	112
293	62	88	109
277	69	95	99
269	66	92	111
268	73	94	113
260	74	94	115
259	72	92	116
259	82	82	110
257	80	80	112
247	79	82	111
233	75	101	121
199	74	99	103
190	71	83	90
173	79	93	77
160	82	95	76
168	90	79	71
189	84	78	72
194	85	86	76
218	85	78	75
240	89	68	83
256	93	61	99
258	93	63	102
261	95	64	90
262	97	61	83
260	98	58	84
254	98	57	90
250	102	55	87
244	103	54	86
239	98	57	88
236	94	53	96
229	85	63	109
236	67	63	119
249	68	61	125
267	71	60	125
283	77	61	122
296	75	61	119
306	67	58	130
311	66	60	129
314	64	62	132
314	62	61	135
311	62	62	134
306	62	64	139
299	64	67	141
292	69	65	132
283	72	66	134
274	86	73	114
274	98	74	98
273	92	71	100
265	89	67	98
251	84	74	87
233	79	84	79
220	79	91	74
211	74	90	78
208	74	94	77
213	80	86	70
204	82	89	67
197	80	87	71
175	88	91	71
162	93	89	78
156	98	95	78
168	93	92	95
178	91	98	100
178	86	94	100
183	87	82	98
195	91	76	104
199	87	73	105
204	84	74	108
207	81	71	107
207	80	75	109
217	75	70	116
228	68	65	88
224	69	64	79
222	73	66	73
222	69	70	79
229	68	70	82
237	70	62	80
236	77	58	74
233	76	62	78
234	80	58	71
237	77	63	76
241	73	70	83
251	70	65	89
259	70	77	93
272	75	77	95
280	70	79	103
265	68	92	95
264	66	76	96
248	68	81	98
243	72	86	102
250	72	77	110
249	73	77	115
245	76	75	117
233	82	74	111
210	84	81	111
190	84	88	111
173	92	82	89
158	95	77	90
150	99	74	78
157	104	65	68
158	105	70	76
160	100	75	78
178	91	65	76
183	82	67	76
193	72	64	80
204	64	66	84
219	58	67	92
234	50	65	98
239	51	64	98
246	56	64	100
249	61	62	88
242	64	68	89
230	71	69	80
226	82	71	79
200	86	89	72
192	102	94	93
194	103	95	92
190	102	95	92
192	102	90	92
193	95	89	101
200	90	86	104
209	79	82	114
224	72	77	121
230	58	74	133
234	50	74	142
239	51	73	145
244	50	70	149
248	57	68	144
250	54	67	145
247	56	64	140
241	54	66	140
234	50	62	143
228	63	65	133
218	59	63	137
209	86	68	134
204	87	73	113
210	90	62	109
211	95	64	104
219	102	65	96
229	101	65	99
234	95	68	103
235	93	73	106
234	89	75	106
224	85	80	108
207	81	89	111
203	86	87	110
198	80	93	114
194	73	91	123
197	60	91	136
200	55	93	137
205	54	91	129
202	50	95	122
209	51	90	143
201	50	100	144
198	54	100	142
195	61	107	139
181	60	123	145
160	59	140	141
140	60	157	134
127	63	163	121
120	71	158	112
116	67	176	121
118	62	178	120
134	57	163	125
155	53	145	146
178	51	135	151
198	49	123	151
234	56	94	125
251	63	95	129
265	63	94	138
274	66	90	137
271	67	90	135
264	62	88	131
258	67	87	123
254	74	90	115
250	67	92	126
252	58	92	140
248	69	98	127
248	64	87	119
235	73	91	110
230	76	73	85
226	79	66	82
222	82	70	85
228	84	61	97
234	86	65	97
242	90	68	107
250	88	70	112
256	89	72	110
253	87	75	106
251	83	72	111
247	79	77	119
251	73	75	129
246	81	78	120
239	71	81	124
199	72	93	112
185	73	96	121
173	71	102	132
159	73	105	124
179	66	116	134
196	61	110	125
238	59	97	139
277	62	88	113
301	66	82	93
296	59	83	98
270	54	87	97
226	56	104	93
191	85	97	109
183	93	94	106
179	99	119	101
173	117	118	88
183	122	103	79
205	104	83	92
234	81	66	101
242	74	75	121
249	63	66	135
237	60	74	134
219	57	78	141
214	63	82	137
208	71	81	133
228	69	63	135
244	91	66	126
274	100	65	108
305	101	69	93
332	94	81	84
332	80	85	93
310	68	80	109
284	61	77	123
258	54	76	127
233	41	86	139
195	44	113	153
163	63	126	141
130	83	127	106
133	96	134	95
141	104	148	94
163	115	126	92
176	129	105	75
180	133	97	71
183	134	98	69
180	123	99	74
179	95	88	96
149	87	81	84
136	89	73	84
131	92	74	85
132	90	74	89
144	85	72	90
166	70	65	83
