125	86	15	16
126	85	14	15
128	84	14	15
130	83	14	15
132	82	14	15
133	82	13	15
134	82	13	16
136	82	13	15
137	82	14	15
139	82	14	15
141	83	14	15
144	83	13	15
146	83	13	15
147	83	13	15
148	83	13	15
149	82	13	16
150	81	14	16
151	80	13	16
153	79	13	16
154	78	14	16
155	77	14	16
156	76	14	16
157	75	14	16
158	74	13	15
159	74	14	16
161	73	13	16
161	73	13	17
162	73	13	18
163	73	13	18
164	73	14	17
165	73	13	17
166	72	14	18
167	72	14	18
166	71	15	16
167	72	12	17
168	72	13	16
169	71	10	16
169	72	12	15
169	72	13	16
169	74	13	17
170	75	13	17
171	75	13	15
171	79	13	14
171	77	14	17
171	78	14	15
171	79	15	16
173	78	13	14
173	78	14	16
172	77	11	15
172	77	11	15
172	77	11	15
176	77	14	14
176	77	14	14
177	77	15	14
178	77	14	16
179	78	14	16
180	79	14	15
181	80	14	16
181	81	14	15
181	82	14	16
181	82	14	16
183	81	17	18
184	84	13	16
185	85	14	16
186	85	14	16
187	85	15	14
188	85	16	14
189	85	15	14
189	85	15	14
193	87	15	14
191	86	15	15
192	86	15	14
192	85	15	14
192	84	14	13
192	81	15	14
191	76	15	17
191	75	15	18
191	73	15	19
191	72	15	19
191	70	15	19
190	69	14	19
189	69	16	18
189	69	17	19
188	70	17	20
187	70	18	20
186	71	18	22
184	72	19	22
182	73	19	21
180	74	18	21
177	75	19	20
174	76	20	21
172	77	19	21
170	77	19	21
167	78	20	20
164	78	20	21
163	77	20	21
163	77	19	20
162	76	18	21
161	75	17	22
160	74	18	21
160	74	17	22
159	73	17	19
159	73	17	19
159	72	17	21
158	72	17	21
157	72	18	22
156	71	18	22
156	71	17	21
155	71	17	21
154	73	17	21
152	73	18	22
151	74	17	22
149	75	18	22
147	76	18	22
145	77	19	23
143	79	18	17
142	81	18	20
139	83	19	21
137	85	19	21
135	88	20	22
134	92	19	21
132	96	19	21
130	100	19	22
129	104	19	21
128	108	19	23
127	110	19	25
126	113	18	24
124	115	19	23
123	117	18	23
122	119	19	23
121	121	20	22
120	122	20	21
119	122	20	22
118	120	20	22
117	118	21	22
117	114	20	23
115	109	21	23
113	104	21	25
113	98	20	25
111	93	21	24
111	88	20	23
110	83	24	24
110	84	22	20
111	86	22	15
112	87	24	11
112	85	25	12
119	83	26	11
105	72	27	15
105	69	22	20
104	68	20	21
103	69	19	20
101	68	19	22
100	68	19	22
98	67	19	23
98	67	19	24
96	67	18	23
95	66	23	24
95	69	26	22
91	72	23	21
89	74	23	22
95	64	19	22
93	64	20	23
93	64	20	26
94	64	20	24
95	65	21	21
96	66	21	18
97	65	21	20
98	67	23	24
101	66	21	25
103	66	22	27
105	65	21	28
108	64	22	28
109	64	22	29
111	63	22	29
113	63	22	30
115	63	23	28
118	63	22	31
120	64	23	30
123	67	24	28
126	70	24	28
130	73	24	26
133	77	25	29
136	81	26	31
138	85	26	26
141	89	25	28
143	95	26	27
146	98	29	20
143	100	24	17
150	110	26	24
151	111	31	28
150	114	35	27
150	117	36	27
151	117	36	29
151	117	36	28
150	118	36	29
149	117	35	29
149	117	31	28
147	111	33	31
146	106	36	33
142	103	39	31
138	99	43	27
133	90	33	31
132	84	26	32
128	78	26	34
126	74	20	28
122	70	22	28
117	68	25	29
115	66	26	30
113	64	26	30
111	62	27	32
110	61	26	32
108	61	27	32
107	60	26	32
105	60	27	32
104	60	27	31
103	59	27	32
103	58	27	32
102	57	28	33
101	56	28	33
99	56	28	32
98	57	28	31
96	56	29	32
94	58	28	31
92	59	29	32
90	61	30	30
88	65	31	30
87	68	30	29
84	72	29	30
81	76	29	27
79	80	30	30
75	82	30	31
71	86	34	32
68	89	35	30
65	92	34	28
63	95	34	28
60	98	35	29
57	99	36	33
57	100	32	31
58	100	30	33
58	100	30	33
58	100	30	33
56	102	32	34
53	99	31	31
51	96	33	32
49	93	37	34
48	88	39	36
49	83	38	33
49	79	37	34
52	73	36	37
53	67	36	43
56	62	33	40
59	58	31	37
61	54	32	37
63	51	32	39
65	49	32	38
66	48	34	41
66	48	36	41
65	48	37	42
65	49	36	41
62	49	37	40
61	50	36	41
56	51	38	44
52	52	39	44
47	53	38	43
40	56	39	42
31	57	41	43
25	58	42	43
17	58	40	36
8	61	44	33
1	65	37	31
-1	64	32	32
-1	65	26	32
-2	69	22	28
-1	64	17	30
0	62	16	31
-1	57	16	31
-3	50	18	35
-1	52	15	32
0	47	15	35
0	50	16	31
0	44	16	32
0	45	17	31
0	44	16	35
