206	85	49	57
205	88	42	58
208	92	40	55
209	93	40	48
215	89	38	52
173	177	37	47
173	172	42	38
173	172	42	38
173	172	42	38
173	172	42	38
190	166	42	36
191	171	45	35
193	177	48	35
191	182	49	32
190	179	52	36
185	182	52	31
181	179	58	40
179	175	58	40
174	169	56	33
167	163	56	36
202	67	50	42
203	61	45	51
202	50	42	59
120	106	45	47
120	106	45	47
111	102	51	56
102	94	45	63
168	1	52	64
155	0	63	68
162	0	60	73
161	-1	55	74
162	9	54	67
168	25	52	56
173	37	46	42
177	40	45	41
176	39	47	38
180	36	46	37
190	36	39	32
200	42	45	34
210	48	42	36
214	57	41	39
220	64	35	38
220	69	34	34
225	71	31	33
226	72	31	32
226	68	32	31
225	65	35	30
226	57	36	33
225	52	37	29
229	46	37	35
236	42	39	40
253	41	40	44
271	41	40	45
285	43	35	46
288	41	41	44
295	41	42	47
304	37	43	40
311	32	41	42
317	28	40	45
328	25	36	41
333	26	35	35
334	24	38	37
334	23	41	42
337	19	40	47
337	19	40	40
343	17	42	36
350	18	41	42
353	23	41	47
353	27	40	46
355	35	41	44
356	36	40	45
359	38	37	42
359	39	29	46
352	40	32	39
351	43	31	34
349	45	29	31
347	46	28	30
341	46	30	29
340	45	33	36
341	42	33	38
341	42	33	36
342	43	31	41
343	46	31	39
342	49	34	42
342	49	37	45
346	47	35	45
350	48	33	41
350	46	35	40
349	47	35	40
352	46	34	43
355	45	32	41
359	46	32	33
359	48	28	29
358	49	31	28
353	49	35	29
350	52	38	35
342	51	40	39
343	51	37	34
344	52	39	33
346	54	43	38
355	60	44	40
366	70	42	37
370	79	35	37
374	89	34	35
373	97	35	29
372	110	36	28
372	110	36	28
372	110	36	28
372	110	36	28
372	110	36	28
372	110	36	28
372	110	36	28
374	96	36	31
375	96	45	26
375	96	45	26
375	96	45	26
307	15	37	33
302	14	46	38
302	22	51	40
308	34	44	38
294	48	39	40
269	71	43	41
255	92	42	45
243	106	48	43
231	100	50	40
214	91	51	45
199	71	53	46
189	62	56	50
188	41	53	50
192	29	44	45
194	20	45	43
200	14	47	42
204	3	45	50
197	1	49	55
188	0	54	55
195	-1	61	57
197	-1	53	59
191	-2	59	59
187	0	65	51
188	0	59	59
197	13	53	51
202	24	50	50
224	35	45	47
252	44	43	44
296	44	46	39
340	36	40	46
358	26	41	45
377	22	45	42
388	18	47	40
396	15	54	41
407	13	57	48
414	12	66	55
404	9	75	56
377	2	75	58
344	-2	77	58
325	0	83	53
299	-2	89	58
278	0	91	76
261	0	86	74
254	-2	71	72
256	-1	80	60
234	-2	93	55
262	0	82	48
269	-1	77	55
272	0	71	66
272	19	75	75
