298	160	48	80
299	162	42	79
299	164	44	81
300	166	45	84
300	165	47	89
302	166	48	91
306	174	45	84
306	178	50	82
307	176	52	84
307	180	54	79
307	179	56	82
307	182	57	78
306	183	58	78
306	183	58	78
304	183	56	77
302	182	56	81
299	179	58	85
297	178	59	88
293	177	61	90
291	175	64	93
288	169	67	101
285	171	69	98
282	174	71	95
277	171	77	100
276	166	74	105
274	167	78	106
274	167	82	110
279	169	79	109
286	172	77	101
294	176	73	81
300	179	76	74
307	186	78	66
317	194	71	60
323	210	77	51
337	222	71	56
329	239	75	68
320	234	78	83
311	246	65	102
303	237	61	111
298	236	66	112
292	229	71	123
259	206	65	108
249	201	64	107
242	196	60	112
233	192	64	105
231	185	60	108
228	177	66	119
231	171	72	114
242	161	71	104
253	161	71	104
264	160	78	104
276	161	77	101
289	161	74	102
301	162	71	98
311	167	69	95
323	161	73	102
335	156	73	110
349	156	70	110
364	159	69	110
379	168	68	103
388	169	77	109
399	173	75	110
405	172	78	122
407	174	81	132
406	181	80	128
399	188	81	125
386	186	79	122
369	188	81	124
356	191	75	121
345	197	71	110
338	196	63	106
336	204	51	93
311	201	62	87
305	193	62	81
295	190	65	73
287	191	66	72
282	189	68	91
277	183	61	94
274	183	55	95
273	188	50	88
271	183	50	92
269	183	48	91
267	184	47	89
264	183	48	90
262	183	49	89
258	182	53	91
258	184	49	88
258	182	51	88
257	180	51	90
254	182	54	88
252	176	55	91
248	174	56	92
246	175	57	89
243	177	60	86
241	170	62	90
238	172	65	88
240	173	62	87
239	172	63	88
238	171	64	89
240	174	63	86
238	174	65	87
239	174	65	86
239	176	63	85
240	173	62	90
237	175	65	87
236	176	65	86
236	171	68	92
241	175	61	90
244	172	60	92
248	172	55	93
247	169	57	97
252	166	55	100
255	168	55	99
261	173	51	93
262	168	53	97
263	163	56	103
264	159	58	106
264	161	61	103
265	157	61	108
269	160	59	102
266	159	64	103
271	155	60	105
267	152	65	107
268	149	65	109
272	149	60	106
275	151	56	100
270	152	64	99
270	145	61	106
268	142	64	105
267	137	63	106
266	133	62	106
265	126	61	108
266	126	60	104
267	122	60	107
268	120	59	108
271	127	56	99
270	131	59	94
273	127	59	99
276	124	57	101
280	126	54	99
280	123	57	102
281	120	55	106
280	125	58	101
279	125	57	99
278	129	58	96
275	135	58	89
270	131	63	95
266	130	64	99
265	125	62	105
266	125	58	107
264	121	57	114
264	128	55	109
261	130	57	111
260	136	56	107
260	139	53	107
259	145	54	105
261	148	54	107
264	144	56	113
267	151	59	108
273	156	61	108
279	154	61	116
285	161	63	113
294	167	64	107
304	172	59	103
310	178	64	106
328	188	56	98
343	200	53	92
342	194	68	93
349	190	64	90
352	171	62	99
351	169	64	91
347	155	65	97
337	147	69	96
325	142	64	89
309	135	65	92
292	138	69	89
278	137	69	96
264	146	67	98
255	157	69	99
249	154	66	115
248	180	63	109
248	180	63	111
250	184	64	118
258	185	60	130
265	195	59	120
271	201	57	116
275	207	56	107
277	211	65	108
302	215	64	117
308	218	76	118
334	218	67	117
344	212	68	111
358	212	58	102
363	214	53	92
356	208	59	89
348	198	58	92
339	188	54	93
322	177	60	101
312	179	58	95
301	176	57	91
288	175	55	91
275	175	51	91
263	174	49	89
251	179	48	83
240	176	50	87
231	178	51	86
226	183	47	81
219	179	48	88
213	176	50	91
206	185	53	81
205	190	49	76
206	193	48	76
210	194	52	79
216	196	52	83
230	200	49	89
244	194	51	96
257	197	56	103
269	192	57	111
275	182	67	117
286	177	74	122
297	175	69	112
303	168	63	121
304	171	65	109
301	171	68	96
296	165	68	102
290	167	69	97
284	167	69	98
277	159	71	106
269	146	83	123
264	141	91	128
266	139	79	129
266	136	82	135
269	136	84	135
273	139	84	131
280	134	82	135
284	135	81	134
290	130	79	136
294	129	76	135
298	126	73	135
302	123	72	134
302	120	76	129
306	125	67	115
303	118	73	119
303	113	73	122
306	120	72	113
310	124	66	111
315	133	61	105
315	152	61	94
312	160	64	99
311	172	59	92
307	173	59	97
307	197	56	85
306	204	52	77
303	224	58	85
303	233	59	80
302	243	60	70
302	247	59	76
302	247	59	76
299	248	64	92
299	248	66	94
298	246	70	104
294	245	76	106
289	247	78	98
288	243	77	108
278	244	89	104
273	237	96	114
268	230	98	116
270	216	97	129
270	205	87	133
276	196	79	133
286	186	71	141
294	186	72	157
303	167	65	171
309	170	73	185
333	155	75	172
344	159	80	147
361	166	71	132
375	159	68	134
380	157	69	129
380	149	70	131
374	148	67	123
363	149	68	110
353	149	64	101
337	129	74	114
321	125	77	108
307	115	73	111
292	106	77	118
276	105	76	118
262	103	74	122
253	110	61	114
238	110	64	116
